CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
19869,77,1,623.94,4,2,3,9,New Customers
19870,21,2,118.1642,5,5,2,12,Potential Loyalists
19871,124,1,69.99,3,2,2,7,Potential Loyalists
19873,264,1,14.56,1,2,1,4,Lost Customers
19874,171,1,1058.0417,3,2,4,9,Potential Loyalists
19875,247,1,1127.4648,2,2,4,8,Can't Lose Them
19876,179,1,87.97,3,2,2,7,Potential Loyalists
19877,116,1,69.99,3,2,2,7,Potential Loyalists
19878,20,1,69.99,5,2,2,9,New Customers
19879,298,1,69.99,1,2,2,5,Lost Customers
19880,272,1,69.99,1,2,2,5,Lost Customers
19881,273,1,87.27839999999999,1,2,2,5,Lost Customers
19882,166,1,123.97999999999999,3,2,3,8,Potential Loyalists
19883,66,1,557.2784,4,2,3,9,New Customers
19884,156,2,4482.3775,3,5,5,13,Loyal Customers
19886,259,1,87.27839999999999,1,2,2,5,Lost Customers
19887,10,1,87.27839999999999,5,2,2,9,New Customers
19888,156,1,118.0573,3,2,2,7,Potential Loyalists
19889,65,1,539.99,4,2,3,9,New Customers
19890,163,1,118.0573,3,2,2,7,Potential Loyalists
19891,256,1,1054.4275,2,2,4,8,Can't Lose Them
19892,243,1,1034.0817,2,2,3,7,Can't Lose Them
19894,211,1,69.99,2,2,2,6,Lost Customers
19896,274,1,69.99,1,2,2,5,Lost Customers
19897,39,1,618.94,5,2,3,10,New Customers
19898,8,1,29.57,5,2,1,8,New Customers
19899,62,2,2811.8006,4,5,5,14,Champions
19900,122,1,56.849999999999994,3,2,1,6,Potential Loyalists
19901,76,2,2770.1764,4,5,5,14,Champions
19902,65,2,2752.7763999999997,4,5,4,13,Champions
19903,44,2,2861.2137,5,5,5,15,Champions
19904,80,2,2796.7364,4,5,5,14,Champions
19905,57,1,12.27,4,2,1,7,New Customers
19906,140,1,22.97,3,2,1,6,Potential Loyalists
19907,85,1,64.53999999999999,4,2,2,8,New Customers
19908,4,1,120.6243,5,2,2,9,New Customers
19909,211,1,91.60419999999999,2,2,2,6,Lost Customers
19910,82,2,2877.9778,4,5,5,14,Champions
19911,51,2,3101.8171,5,5,5,15,Champions
19912,33,2,3197.5286,5,5,5,15,Champions
19913,305,1,57.959999999999994,1,2,1,4,Lost Customers
19914,196,1,60.25,2,2,2,6,Lost Customers
19916,42,2,3123.1299,5,5,5,15,Champions
19917,50,2,3134.8171,5,5,5,15,Champions
19918,0,2,3124.5056999999997,5,5,5,15,Champions
19919,228,1,9.98,2,2,1,5,Lost Customers
19920,311,1,129.2384,1,2,3,6,Can't Lose Them
19921,258,1,91.60419999999999,1,2,2,5,Lost Customers
19922,54,2,2804.1620000000003,4,5,5,14,Champions
19923,241,1,49.98,2,2,1,5,Lost Customers
19924,67,2,2849.2336999999998,4,5,5,14,Champions
19925,172,1,81.7015,3,2,2,7,Potential Loyalists
19926,265,1,43.6242,1,2,1,4,Lost Customers
19927,151,1,9.98,3,2,1,6,Potential Loyalists
19928,238,1,9.98,2,2,1,5,Lost Customers
19929,272,1,88.96,1,2,2,5,Lost Customers
19930,33,2,2787.7764,5,5,5,15,Champions
19931,50,2,2811.3878,5,5,5,15,Champions
19933,278,1,9.98,1,2,1,4,Lost Customers
19934,227,1,243.1035,2,2,3,7,Can't Lose Them
19935,132,1,111.95,3,2,2,7,Potential Loyalists
19936,1,1,57.959999999999994,5,2,1,8,New Customers
19938,106,1,4.99,4,2,1,7,New Customers
19939,19,1,60.9126,5,2,2,9,New Customers
19940,2,2,3191.8571,5,5,5,15,Champions
19941,22,1,2145.0108,5,2,4,11,Potential Loyalists
19942,9,1,2101.3796,5,2,4,11,Potential Loyalists
19943,52,2,2790.4978,4,5,5,14,Champions
19944,41,2,2775.0978000000005,5,5,5,15,Champions
19945,38,2,2804.1620000000003,5,5,5,15,Champions
19946,256,1,160.89,2,2,3,7,Can't Lose Them
19947,229,2,5794.7225,2,5,5,12,At Risk
19948,234,2,5759.8325,2,5,5,12,At Risk
19949,232,2,5792.4325,2,5,5,12,At Risk
19950,192,2,5872.6625,2,5,5,12,At Risk
19951,188,2,5759.8325,2,5,5,12,At Risk
19952,19,2,78.92,5,5,2,12,Potential Loyalists
19953,227,1,50.959999999999994,2,2,1,5,Lost Customers
19955,124,2,220.18099999999998,3,5,3,11,Loyal Customers
19956,185,2,5804.9925,2,5,5,12,At Risk
19957,195,2,5778.8025,2,5,5,12,At Risk
19958,182,2,5799.3025,2,5,5,12,At Risk
19959,187,2,5793.4767,2,5,5,12,At Risk
19960,196,2,5858.3225,2,5,5,12,At Risk
19961,20,2,123.44999999999999,5,5,3,13,Loyal Customers
19962,161,2,104.0884,3,5,2,10,Potential Loyalists
19963,197,2,5792.4325,2,5,5,12,At Risk
19964,192,2,5793.4767,2,5,5,12,At Risk
19965,184,2,5793.4767,2,5,5,12,At Risk
19966,203,2,5759.8325,2,5,5,12,At Risk
19967,185,2,5775.7325,2,5,5,12,At Risk
19968,201,2,5759.8325,2,5,5,12,At Risk
19969,204,2,142.2184,2,5,3,10,At Risk
19970,184,2,5851.2925,2,5,5,12,At Risk
19971,195,2,5793.4767,2,5,5,12,At Risk
19972,85,2,111.34,4,5,2,11,Potential Loyalists
19973,113,2,158.38,3,5,3,11,Loyal Customers
19974,191,2,5759.8325,2,5,5,12,At Risk
19975,181,2,5793.4767,2,5,5,12,At Risk
19976,181,2,102.06,2,5,2,9,Potential Loyalists
19977,211,2,5805.0809,2,5,5,12,At Risk
19978,200,2,5808.9825,2,5,5,12,At Risk
19979,188,2,5842.7825,2,5,5,12,At Risk
19981,267,1,1034.0817,1,2,3,6,Can't Lose Them
19982,47,1,604.94,5,2,3,10,New Customers
19983,249,1,1000.4375,2,2,3,7,Can't Lose Them
19984,245,1,1080.3600999999999,2,2,4,8,Can't Lose Them
19985,263,1,1054.4275,1,2,4,7,Can't Lose Them
19986,269,1,1083.3875,1,2,4,7,Can't Lose Them
19987,177,2,4449.3875,3,5,5,13,Loyal Customers
19988,134,2,4435.4175,3,5,5,13,Loyal Customers
19989,148,2,4375.4275,3,5,5,13,Loyal Customers
19990,47,1,557.2784,5,2,3,10,New Customers
19991,43,1,617.5942,5,2,3,10,New Customers
19992,36,1,608.95,5,2,3,10,New Customers
19993,265,1,1076.4648,1,2,4,7,Can't Lose Them
19994,57,1,539.99,4,2,3,9,New Customers
19995,37,1,618.98,5,2,3,10,New Customers
19996,102,1,69.99,4,2,2,8,New Customers
19997,59,2,5566.4096,4,5,5,14,Champions
19998,267,1,1034.0817,1,2,3,6,Can't Lose Them
19999,270,1,1057.2875,1,2,4,7,Can't Lose Them
20000,128,2,4375.4275,3,5,5,13,Loyal Customers
20001,247,1,1034.0817,2,2,3,7,Can't Lose Them
20002,19,1,613.5842,5,2,3,10,New Customers
20003,13,1,594.95,5,2,3,10,New Customers
20004,18,1,598.6042,5,2,3,10,New Customers
20005,225,1,1046.3775,2,2,4,8,Can't Lose Them
20006,212,1,1034.0817,2,2,3,7,Can't Lose Them
20007,120,2,4375.4275,3,5,5,13,Loyal Customers
20008,72,1,69.99,4,2,2,8,New Customers
20009,234,1,1092.0417,2,2,4,8,Can't Lose Them
20010,96,1,69.99,4,2,2,8,New Customers
20011,5,1,539.99,5,2,3,10,New Customers
20012,20,1,569.95,5,2,3,10,New Customers
20013,5,1,539.99,5,2,3,10,New Customers
20014,274,1,87.27839999999999,1,2,2,5,Lost Customers
20015,13,1,564.99,5,2,3,10,New Customers
20016,138,1,141.26839999999999,3,2,3,8,Potential Loyalists
20017,3,1,87.27839999999999,5,2,2,9,New Customers
20018,195,1,69.99,2,2,2,6,Lost Customers
20019,115,1,135.3457,3,2,3,8,Potential Loyalists
20020,85,1,87.27839999999999,4,2,2,8,New Customers
20021,9,1,131.9873,5,2,3,10,New Customers
20022,82,1,118.0573,4,2,2,8,New Customers
20023,113,2,4409.0716999999995,3,5,5,13,Loyal Customers
20024,241,1,1034.0817,2,2,3,7,Can't Lose Them
20025,48,1,117.08619999999999,5,2,2,9,New Customers
20026,221,1,1121.8975,2,2,4,8,Can't Lose Them
20027,56,1,87.97,4,2,2,8,New Customers
20028,213,1,1054.4275,2,2,4,8,Can't Lose Them
20029,237,1,1027.4075,2,2,3,7,Can't Lose Them
20030,227,1,1034.0817,2,2,3,7,Can't Lose Them
20031,230,1,1034.0817,2,2,3,7,Can't Lose Them
20032,214,1,1000.4375,2,2,3,7,Can't Lose Them
20033,19,1,619.54,5,2,3,10,New Customers
20034,36,2,5527.7124,5,5,5,15,Champions
20035,48,2,5446.4096,5,5,5,15,Champions
20036,345,1,2373.1025,1,2,4,7,Can't Lose Them
20037,334,1,2334.1625,1,2,4,7,Can't Lose Them
20038,361,1,2181.5625,1,2,4,7,Can't Lose Them
20039,343,1,2209.5225,1,2,4,7,Can't Lose Them
20040,230,1,1035.4275,2,2,4,8,Can't Lose Them
20041,247,1,25.2684,2,2,1,5,Lost Customers
20042,299,1,2205.4125,1,2,4,7,Can't Lose Them
20043,3,1,94.55,5,2,2,9,New Customers
20044,199,1,1034.0817,2,2,3,7,Can't Lose Them
20045,268,1,618.94,1,2,3,6,Can't Lose Them
20046,212,1,755.5815,2,2,3,7,Can't Lose Them
20047,212,1,613.0573,2,2,3,7,Can't Lose Them
20048,152,1,2181.5625,3,2,4,9,Potential Loyalists
20049,126,1,2197.4625,3,2,4,9,Potential Loyalists
20050,329,1,66.96000000000001,1,2,2,5,Lost Customers
20051,0,3,4157.246,5,5,5,15,Champions
20052,283,1,2259.7767,1,2,4,7,Can't Lose Them
20053,185,1,74.83,2,2,2,6,Lost Customers
20054,260,1,2381.1425,1,2,4,7,Can't Lose Them
20055,184,1,86.96000000000001,2,2,2,6,Lost Customers
20056,37,1,181.5554,5,2,3,10,New Customers
20057,109,1,58.9126,4,2,1,7,New Customers
20058,210,1,62.54,2,2,2,6,Lost Customers
20059,165,1,1048.5048,3,2,4,9,Potential Loyalists
20060,142,1,2181.5625,3,2,4,9,Potential Loyalists
20061,156,1,1054.4275,3,2,4,9,Potential Loyalists
20062,272,2,1807.1798,1,5,4,10,At Risk
20063,19,1,93.60419999999999,5,2,2,9,New Customers
20064,192,1,46.96,2,2,1,5,Lost Customers
20065,9,1,42.98,5,2,1,8,New Customers
20066,232,1,1048.5048,2,2,4,8,Can't Lose Them
20067,220,1,1034.0817,2,2,3,7,Can't Lose Them
20068,214,1,1000.4375,2,2,3,7,Can't Lose Them
20069,88,1,573.6342,4,2,3,9,New Customers
20070,158,1,49.96,3,2,1,6,Potential Loyalists
20071,299,1,87.97,1,2,2,5,Lost Customers
20072,228,1,1034.0817,2,2,3,7,Can't Lose Them
20073,233,1,1048.5048,2,2,4,8,Can't Lose Them
20074,73,1,592.6042,4,2,3,9,New Customers
20075,757,1,3399.99,1,2,5,8,Can't Lose Them
20076,37,1,567.95,5,2,3,10,New Customers
20077,57,1,670.0362,4,2,3,9,New Customers
20078,37,1,628.97,5,2,3,10,New Customers
20079,39,1,9.98,5,2,1,8,New Customers
20080,56,1,548.6342,4,2,3,9,New Customers
20081,74,1,63.97,4,2,2,8,New Customers
20083,54,1,43.6242,4,2,1,7,New Customers
20084,29,2,95.99000000000001,5,5,2,12,Potential Loyalists
20085,129,2,142.9,3,5,3,11,Loyal Customers
20086,219,2,153.1742,2,5,3,10,At Risk
20087,196,1,107.46000000000001,2,2,2,6,Lost Customers
20088,203,1,9.98,2,2,1,5,Lost Customers
20090,30,1,557.97,5,2,3,10,New Customers
20091,37,1,580.5942,5,2,3,10,New Customers
20092,215,1,1058.3975,2,2,4,8,Can't Lose Them
20093,237,1,1081.1779,2,2,4,8,Can't Lose Them
20094,142,1,27.2684,3,2,1,6,Potential Loyalists
20095,113,1,64.97,3,2,2,7,Potential Loyalists
20096,9,2,141.0362,5,5,3,13,Loyal Customers
20097,238,1,1000.4375,2,2,3,7,Can't Lose Them
20098,70,1,73.48,4,2,2,8,New Customers
20099,118,1,14.97,3,2,1,6,Potential Loyalists
20100,9,1,43.6242,5,2,1,8,New Customers
20101,45,1,80.87,5,2,2,9,New Customers
20102,105,1,43.6242,4,2,1,7,New Customers
20103,237,1,102.13419999999999,2,2,2,6,Lost Customers
20104,303,2,158.05,1,5,3,9,At Risk
20105,129,1,77.2684,3,2,2,7,Potential Loyalists
20106,201,2,128.6815,2,5,3,10,At Risk
20107,156,1,69.99,3,2,2,7,Potential Loyalists
20108,238,1,1035.4275,2,2,4,8,Can't Lose Them
20109,224,1,1035.4275,2,2,4,8,Can't Lose Them
20110,211,1,1000.4375,2,2,3,7,Can't Lose Them
20111,207,1,1063.3875,2,2,4,8,Can't Lose Them
20112,69,1,87.27839999999999,4,2,2,8,New Customers
20113,62,1,69.99,4,2,2,8,New Customers
20114,210,1,87.97,2,2,2,6,Lost Customers
20115,299,1,118.0573,1,2,2,5,Lost Customers
20116,298,1,118.0573,1,2,2,5,Lost Customers
20117,276,1,87.27839999999999,1,2,2,5,Lost Customers
20118,189,1,1048.5048,2,2,4,8,Can't Lose Them
20119,85,1,69.99,4,2,2,8,New Customers
20120,262,1,118.0573,1,2,2,5,Lost Customers
20121,284,1,69.99,1,2,2,5,Lost Customers
20122,46,1,135.3457,5,2,3,10,New Customers
20123,79,1,141.26839999999999,4,2,3,9,New Customers
20124,202,1,69.99,2,2,2,6,Lost Customers
20125,212,1,118.0573,2,2,2,6,Lost Customers
20127,259,1,69.99,1,2,2,5,Lost Customers
20128,169,1,87.27839999999999,3,2,2,7,Potential Loyalists
20129,267,1,118.0573,1,2,2,5,Lost Customers
20130,330,1,9.98,1,2,1,4,Lost Customers
20131,2,1,41.6242,5,2,1,8,New Customers
20132,200,1,133.5942,2,2,3,7,Can't Lose Them
20133,176,1,32.97,3,2,1,6,Potential Loyalists
20135,179,1,79.95,3,2,2,7,Potential Loyalists
20137,22,1,160.8726,5,2,3,10,New Customers
20138,324,1,151.6715,1,2,3,6,Can't Lose Them
20139,237,1,69.99,2,2,2,6,Lost Customers
20140,237,1,59.98,2,2,1,5,Lost Customers
20141,50,1,3.99,5,2,1,8,New Customers
20142,330,1,7.98,1,2,1,4,Lost Customers
20143,152,1,66.85,3,2,2,7,Potential Loyalists
20145,168,1,1092.0417,3,2,4,9,Potential Loyalists
20146,315,1,7.98,1,2,1,4,Lost Customers
20147,191,1,75.94,2,2,2,6,Lost Customers
20148,286,1,14.850000000000001,1,2,1,4,Lost Customers
20150,264,1,2303.854,1,2,4,7,Can't Lose Them
20151,305,2,4178.21,1,5,5,11,At Risk
20152,325,2,4165.3562,1,5,5,11,At Risk
20153,150,1,27.2684,3,2,1,6,Potential Loyalists
20154,316,2,4153.25,1,5,5,11,At Risk
20155,181,1,64.97,2,2,2,6,Lost Customers
20156,305,2,4139.75,1,5,5,11,At Risk
20157,323,2,4118.26,1,5,5,11,At Risk
20158,330,2,4151.9042,1,5,5,11,At Risk
20159,323,2,4181.21,1,5,5,11,At Risk
20160,308,2,4249.2773,1,5,5,11,At Risk
20161,184,1,41.6242,2,2,1,5,Lost Customers
20162,261,2,1770.8141,1,5,4,10,At Risk
20163,255,2,1699.5357,2,5,4,11,At Risk
20164,101,1,2197.4625,4,2,4,10,Potential Loyalists
20165,112,1,2243.1667,3,2,4,9,Potential Loyalists
20167,94,1,2181.5625,4,2,4,10,Potential Loyalists
20170,73,1,2215.2067,4,2,4,10,Potential Loyalists
20171,235,2,1733.1799,2,5,4,11,At Risk
20172,33,1,2197.4625,5,2,4,11,Potential Loyalists
20173,257,1,2226.7225,1,2,4,7,Can't Lose Them
20174,73,1,59.98,4,2,1,7,New Customers
20175,171,1,1099.4374,3,2,4,9,Potential Loyalists
20176,88,1,64.56,4,2,2,8,New Customers
20177,199,1,12.56,2,2,1,5,Lost Customers
20178,281,1,7.98,1,2,1,4,Lost Customers
20179,209,1,49.98,2,2,1,5,Lost Customers
20180,360,1,2230.0925,1,2,4,7,Can't Lose Them
20181,351,1,2181.5625,1,2,4,7,Can't Lose Them
20182,53,2,5501.3996,4,5,5,14,Champions
20183,332,1,2197.4625,1,2,4,7,Can't Lose Them
20184,245,1,123.97999999999999,2,2,3,7,Can't Lose Them
20185,103,1,69.99,4,2,2,8,New Customers
20186,85,2,3071.8571,4,5,5,14,Champions
20187,194,1,1057.6298,2,2,4,8,Can't Lose Them
20188,63,2,3105.5013,4,5,5,14,Champions
20189,104,1,9.98,4,2,1,7,New Customers
20190,190,1,1115.7732,2,2,4,8,Can't Lose Them
20191,182,1,1045.6859,2,2,4,8,Can't Lose Them
20192,196,1,1035.4275,2,2,4,8,Can't Lose Them
20193,200,1,1000.4375,2,2,3,7,Can't Lose Them
20194,187,1,1054.4275,2,2,4,8,Can't Lose Them
20195,208,1,1054.4275,2,2,4,8,Can't Lose Them
20196,183,1,1000.4375,2,2,3,7,Can't Lose Them
20197,187,1,1050.4175,2,2,4,8,Can't Lose Them
20198,197,1,1054.4275,2,2,4,8,Can't Lose Them
20199,310,1,2287.1968,1,2,4,7,Can't Lose Them
20200,333,1,2226.1324999999997,1,2,4,7,Can't Lose Them
20202,20,1,118.1784,5,2,2,9,New Customers
20203,97,1,118.0573,4,2,2,8,New Customers
20204,331,1,2214.1625,1,2,4,7,Can't Lose Them
20205,198,1,1092.0417,2,2,4,8,Can't Lose Them
20206,62,2,3083.1799,4,5,5,14,Champions
20207,198,1,1028.3975,2,2,3,7,Can't Lose Them
20208,89,2,3097.603,4,5,5,14,Champions
20209,79,2,3146.573,4,5,5,14,Champions
20210,313,1,2216.5525,1,2,4,7,Can't Lose Them
20211,209,2,5333.25,2,5,5,12,At Risk
20213,205,2,5783.6825,2,5,5,12,At Risk
20214,185,2,5304.25,2,5,5,12,At Risk
20215,203,2,5279.26,2,5,5,12,At Risk
20216,206,2,5360.0004,2,5,5,12,At Risk
20218,238,2,123.91,2,5,3,10,At Risk
20219,210,2,5796.0909,2,5,5,12,At Risk
20220,204,2,5804.9925,2,5,5,12,At Risk
20221,195,2,5787.7925,2,5,5,12,At Risk
20222,10,2,99.93,5,5,2,12,Potential Loyalists
20223,0,2,231.5215,5,5,3,13,Loyal Customers
20224,84,2,100.87259999999999,4,5,2,11,Potential Loyalists
20225,194,2,5793.4767,2,5,5,12,At Risk
20226,205,2,5827.3825,2,5,5,12,At Risk
20227,188,2,5792.4325,2,5,5,12,At Risk
20228,211,2,5830.0667,2,5,5,12,At Risk
20229,130,1,103.60419999999999,3,2,2,7,Potential Loyalists
20230,197,1,34.57,2,2,1,5,Lost Customers
20231,218,1,84.60419999999999,2,2,2,6,Lost Customers
20232,197,1,148.91,2,2,3,7,Can't Lose Them
20233,238,1,99.96,2,2,2,6,Lost Customers
20234,307,1,94.55,1,2,2,5,Lost Customers
20235,15,1,69.96,5,2,2,9,New Customers
20236,180,2,5279.26,2,5,5,12,At Risk
20237,329,1,42.98,1,2,1,4,Lost Customers
20238,187,2,5759.8325,2,5,5,12,At Risk
20239,191,2,5835.4025,2,5,5,12,At Risk
20240,73,1,91.94,4,2,2,8,New Customers
20241,160,2,5370.2,3,5,5,13,Loyal Customers
20242,197,2,5820.8925,2,5,5,12,At Risk
20243,219,1,111.43,2,2,2,6,Lost Customers
20244,197,2,5759.8325,2,5,5,12,At Risk
20245,159,2,5835.8598,3,5,5,13,Loyal Customers
20246,180,2,5787.7925,2,5,5,12,At Risk
20247,155,2,5793.4767,3,5,5,13,Loyal Customers
20248,2,1,103.60419999999999,5,2,2,9,New Customers
20249,156,2,5333.25,3,5,5,13,Loyal Customers
20250,253,1,74.53999999999999,2,2,2,6,Lost Customers
20251,249,1,135.6143,2,2,3,7,Can't Lose Them
20252,118,1,103.60419999999999,3,2,2,7,Potential Loyalists
20253,154,2,5787.7925,3,5,5,13,Loyal Customers
20254,103,1,110.0842,4,2,2,8,New Customers
20255,320,1,96.97,1,2,2,5,Lost Customers
20256,163,2,5767.7825,3,5,5,13,Loyal Customers
20258,167,2,5775.7325,3,5,5,13,Loyal Customers
20259,161,2,5775.7325,3,5,5,13,Loyal Customers
20260,180,2,5312.9042,2,5,5,12,At Risk
20261,150,2,5312.9042,3,5,5,13,Loyal Customers
20262,179,1,59.53,3,2,1,6,Potential Loyalists
20263,32,1,42.98,5,2,1,8,New Customers
20264,157,2,5333.25,3,5,5,13,Loyal Customers
20266,251,1,85.95,2,2,2,6,Lost Customers
20267,144,1,98.0562,3,2,2,7,Potential Loyalists
20268,66,1,42.98,4,2,1,7,New Customers
20269,61,1,9.98,4,2,1,7,New Customers
20270,249,1,87.27839999999999,2,2,2,6,Lost Customers
20271,163,1,118.0573,3,2,2,7,Potential Loyalists
20272,95,1,140.6343,4,2,3,9,New Customers
20273,91,1,43.6242,4,2,1,7,New Customers
20274,147,1,69.99,3,2,2,7,Potential Loyalists
20277,238,1,9.98,2,2,1,5,Lost Customers
20279,286,1,165.1535,1,2,3,6,Can't Lose Them
20280,105,2,146.55419999999998,4,5,3,12,Loyal Customers
20281,192,1,1081.1779,2,2,4,8,Can't Lose Them
20282,175,1,74.53999999999999,3,2,2,7,Potential Loyalists
20283,130,2,5312.9042,3,5,5,13,Loyal Customers
20284,121,2,5349.8542,3,5,5,13,Loyal Customers
20285,15,1,69.99,5,2,2,9,New Customers
20286,247,1,87.97,2,2,2,6,Lost Customers
20287,108,1,188.70159999999998,4,2,3,9,New Customers
20288,49,1,117.08619999999999,5,2,2,9,New Customers
20289,127,1,69.99,3,2,2,7,Potential Loyalists
20290,262,1,123.97999999999999,1,2,3,6,Can't Lose Them
20291,187,1,1062.9775,2,2,4,8,Can't Lose Them
20292,59,1,118.0573,4,2,2,8,New Customers
20293,104,1,69.99,4,2,2,8,New Customers
20294,106,1,118.0573,4,2,2,8,New Customers
20295,197,1,1054.4275,2,2,4,8,Can't Lose Them
20296,211,1,1025.4275,2,2,3,7,Can't Lose Them
20297,290,1,2235.4551,1,2,4,7,Can't Lose Them
20299,258,1,77.60419999999999,1,2,2,5,Lost Customers
20300,94,1,92.0273,4,2,2,8,New Customers
20301,218,1,69.99,2,2,2,6,Lost Customers
20302,278,1,2197.4625,1,2,4,7,Can't Lose Them
20303,278,1,2250.5325,1,2,4,7,Can't Lose Them
20304,191,1,1048.5048,2,2,4,8,Can't Lose Them
20305,83,1,69.99,4,2,2,8,New Customers
20306,240,1,69.99,2,2,2,6,Lost Customers
20307,201,1,118.0573,2,2,2,6,Lost Customers
20308,284,1,69.99,1,2,2,5,Lost Customers
20310,191,1,1058.3975,2,2,4,8,Can't Lose Them
20311,41,1,118.0573,5,2,2,9,New Customers
20312,235,1,14.97,2,2,1,5,Lost Customers
20313,26,1,117.08619999999999,5,2,2,9,New Customers
20314,36,1,80.87,5,2,2,9,New Customers
20315,195,1,141.26839999999999,2,2,3,7,Can't Lose Them
20316,304,1,43.6242,1,2,1,4,Lost Customers
20317,274,1,63.97,1,2,2,5,Lost Customers
20318,62,2,3119.9244000000003,4,5,5,14,Champions
20319,196,1,1035.4275,2,2,4,8,Can't Lose Them
20320,203,1,1034.0817,2,2,3,7,Can't Lose Them
20321,200,1,1035.4275,2,2,4,8,Can't Lose Them
20322,3,1,69.99,5,2,2,9,New Customers
20323,281,1,2249.5025,1,2,4,7,Can't Lose Them
20324,273,1,2285.6425,1,2,4,7,Can't Lose Them
20325,58,1,87.27839999999999,4,2,2,8,New Customers
20326,243,1,145.0273,2,2,3,7,Can't Lose Them
20327,223,1,69.99,2,2,2,6,Lost Customers
20328,131,1,118.0573,3,2,2,7,Potential Loyalists
20329,66,1,69.99,4,2,2,8,New Customers
20331,212,1,133.49,2,2,3,7,Can't Lose Them
20332,108,1,87.97,4,2,2,8,New Customers
20333,43,1,69.99,5,2,2,9,New Customers
20334,317,1,69.99,1,2,2,5,Lost Customers
20335,96,1,69.99,4,2,2,8,New Customers
20336,13,1,69.99,5,2,2,9,New Customers
20337,298,1,2199.5425,1,2,4,7,Can't Lose Them
20338,68,1,123.97999999999999,4,2,3,9,New Customers
20339,275,1,2264.6198,1,2,4,7,Can't Lose Them
20340,271,1,2181.5625,1,2,4,7,Can't Lose Them
20341,152,1,78.95,3,2,2,7,Potential Loyalists
20342,82,1,95.92259999999999,4,2,2,8,New Customers
20343,324,1,69.99,1,2,2,5,Lost Customers
20344,294,1,118.0573,1,2,2,5,Lost Customers
20345,259,1,2273.0225,1,2,4,7,Can't Lose Them
20346,251,1,2305.1998,2,2,4,8,Can't Lose Them
20347,251,1,2181.5625,2,2,4,8,Can't Lose Them
20348,263,1,2263.5125,1,2,4,7,Can't Lose Them
20349,176,1,69.99,3,2,2,7,Potential Loyalists
20350,50,2,3106.8471,5,5,5,15,Champions
20351,99,1,118.0573,4,2,2,8,New Customers
20352,255,1,96.96,2,2,2,6,Lost Customers
20353,252,1,87.97,2,2,2,6,Lost Customers
20354,214,1,64.44,2,2,2,6,Lost Customers
20355,87,1,87.97,4,2,2,8,New Customers
20356,13,1,96.96,5,2,2,9,New Customers
20357,190,1,69.99,2,2,2,6,Lost Customers
20358,238,1,123.97999999999999,2,2,3,7,Can't Lose Them
20359,203,1,87.27839999999999,2,2,2,6,Lost Customers
20360,127,1,87.97,3,2,2,7,Potential Loyalists
20361,316,1,69.99,1,2,2,5,Lost Customers
20362,47,1,69.99,5,2,2,9,New Customers
20363,47,1,141.6054,5,2,3,10,New Customers
20364,7,1,87.27839999999999,5,2,2,9,New Customers
20366,306,1,69.99,1,2,2,5,Lost Customers
20367,28,1,135.3457,5,2,3,10,New Customers
20368,235,1,69.99,2,2,2,6,Lost Customers
20369,233,1,78.0273,2,2,2,6,Lost Customers
20370,233,1,63.6042,2,2,2,6,Lost Customers
20371,195,1,1054.4275,2,2,4,8,Can't Lose Them
20372,198,1,1085.4548,2,2,4,8,Can't Lose Them
20373,50,2,3105.5013,5,5,5,15,Champions
20374,210,1,1000.4375,2,2,3,7,Can't Lose Them
20375,53,2,4212.5451,4,5,5,14,Champions
20376,245,1,2214.1625,2,2,4,8,Can't Lose Them
20377,214,1,2181.5625,2,2,4,8,Can't Lose Them
20378,315,1,118.0573,1,2,2,5,Lost Customers
20379,144,1,123.97999999999999,3,2,3,8,Potential Loyalists
20380,250,1,14.56,2,2,1,5,Lost Customers
20381,59,1,69.99,4,2,2,8,New Customers
20382,241,1,2226.7225,2,2,4,8,Can't Lose Them
20383,63,1,117.08619999999999,4,2,2,8,New Customers
20384,216,1,135.3457,2,2,3,7,Can't Lose Them
20385,226,1,2263.274,2,2,4,8,Can't Lose Them
20386,233,1,2226.7225,2,2,4,8,Can't Lose Them
20387,174,1,1072.0529000000001,3,2,4,9,Potential Loyalists
20388,115,1,19.98,3,2,1,6,Potential Loyalists
20389,54,1,40.870000000000005,4,2,1,7,New Customers
20390,124,1,19.97,3,2,1,6,Potential Loyalists
20391,322,1,37.95,1,2,1,4,Lost Customers
20392,61,1,153.45,4,2,3,9,New Customers
20394,177,1,1076.3775,3,2,4,9,Potential Loyalists
20395,166,1,1058.9756,3,2,4,9,Potential Loyalists
20396,87,1,69.99,4,2,2,8,New Customers
20397,73,1,103.45,4,2,2,8,New Customers
20398,201,1,83.95,2,2,2,6,Lost Customers
20399,159,1,1096.0317,3,2,4,9,Potential Loyalists
20400,174,1,1000.4375,3,2,3,8,Potential Loyalists
20401,157,1,1096.0317,3,2,4,9,Potential Loyalists
20402,194,1,9.98,2,2,1,5,Lost Customers
20403,4,1,14.56,5,2,1,8,New Customers
20405,223,1,2301.5625,2,2,4,8,Can't Lose Them
20406,111,1,59.980000000000004,3,2,1,6,Potential Loyalists
20407,135,1,9.98,3,2,1,6,Potential Loyalists
20409,134,1,34.95,3,2,1,6,Potential Loyalists
20410,261,1,64.95,1,2,2,5,Lost Customers
20411,227,1,67.1823,2,2,2,6,Lost Customers
